ID_EMPLOYEE,Tenure Range,GENDER,EMPLOYEE_TYPE,ENGAGEMENT_SCORE,AGE RANGE
5703,0-2 years,M,Permanent,0.6900000000000001,23-26
5704,0-2 years,M,Permanent,0.72,23-26
5705,2-5 years,M,Permanent,0.6900000000000001,23-26
5706,0-2 years,M,Non Permanent,0.6,26-30
5707,0-2 years,M,Permanent,0.6,26-30
5708,0-2 years,M,Non Permanent,0.38,23-26
5709,0-2 years,M,Permanent,0.76,23-26
5710,0-2 years,M,Non Permanent,0.6900000000000001,23-26
5711,0-2 years,M,Permanent,0.76,23-26
5712,0-2 years,F,Permanent,0.6900000000000001,23-26
5713,0-2 years,M,Non Permanent,0.62,23-26
5714,0-2 years,M,Permanent,0.71,23-26
5715,'+5 years,F,Permanent,0.47000000000000003,23-26
5716,0-2 years,M,Non Permanent,0.5700000000000001,23-26
5717,0-2 years,M,Permanent,0.76,23-26
5718,0-2 years,F,Permanent,0.53,23-26
5719,0-2 years,F,Permanent,0.74,23-26
5720,0-2 years,F,Permanent,0.6900000000000001,23-26
5721,0-2 years,M,Permanent,0.5700000000000001,23-26
5722,0-2 years,M,Permanent,0.8300000000000001,23-26
5723,0-2 years,M,Permanent,0.72,26-30
5724,0-2 years,M,Permanent,0.72,23-26
5726,0-2 years,M,Permanent,0.62,26-30
5727,'+5 years,M,Permanent,0.8300000000000001,26-30
5728,0-2 years,M,Permanent,0.77,30-35
5729,0-2 years,F,Permanent,0.76,23-26
5730,0-2 years,F,Permanent,0.8300000000000001,23-26
5731,0-2 years,M,Permanent,0.6,26-30
5732,0-2 years,F,Permanent,0.49,26-30
5733,0-2 years,M,Non Permanent,0.37,23-26
5734,0-2 years,M,Permanent,0.54,23-26
5735,0-2 years,M,Permanent,0.72,26-30
5736,0-2 years,M,Permanent,0.62,23-26
5737,0-2 years,M,Permanent,0.79,30-35
5738,0-2 years,M,Permanent,0.47000000000000003,23-26
5739,0-2 years,M,Non Permanent,0.91,23-26
5740,0-2 years,M,Non Permanent,0.61,26-30
5741,0-2 years,M,Permanent,0.73,30-35
5742,2-5 years,M,Permanent,0.61,30-35
5743,0-2 years,M,Permanent,0.35000000000000003,23-26
5744,'+5 years,F,Permanent,0.73,30-35
5745,0-2 years,M,Permanent,0.72,23-26
5746,0-2 years,F,Permanent,0.28,30-35
5747,'+5 years,M,Permanent,0.55,30-35
5748,0-2 years,M,Permanent,0.6900000000000001,23-26
5749,0-2 years,F,Permanent,0.63,26-30
5750,0-2 years,F,Permanent,0.6,23-26
5751,0-2 years,M,Permanent,0.6900000000000001,26-30
5752,0-2 years,F,Permanent,0.6900000000000001,23-26
5753,0-2 years,M,Permanent,0.6,23-26
5754,2-5 years,M,Permanent,0.54,23-26
5755,0-2 years,F,Permanent,0.62,23-26
5756,'+5 years,M,Permanent,0.91,23-26
5757,0-2 years,F,Permanent,0.8300000000000001,23-26
5758,0-2 years,M,Permanent,0.66,23-26
5759,0-2 years,M,Non Permanent,0.66,23-26
5760,2-5 years,M,Permanent,0.33,23-26
5761,0-2 years,F,Permanent,0.6900000000000001,26-30
5762,0-2 years,M,Permanent,0.45,23-26
5763,0-2 years,F,Non Permanent,0.5,23-26
5764,0-2 years,M,Permanent,0.6,23-26
5765,0-2 years,M,Permanent,0.66,23-26
5766,0-2 years,M,Non Permanent,0.51,23-26
5767,0-2 years,M,Permanent,0.45,23-26
5768,0-2 years,F,Permanent,0.49,23-26
5769,0-2 years,M,Permanent,0.78,23-26
5770,0-2 years,F,Non Permanent,0.78,23-26
5771,0-2 years,M,Permanent,0.51,23-26
5772,0-2 years,M,Permanent,0.35000000000000003,23-26
5773,0-2 years,M,Permanent,0.8300000000000001,23-26
5775,2-5 years,M,Permanent,0.6,23-26
5776,2-5 years,M,Permanent,0.59,23-26
5777,0-2 years,F,Permanent,0.91,23-26
5778,0-2 years,F,Permanent,0.74,23-26
5779,0-2 years,M,Non Permanent,0.65,23-26
5780,'+5 years,M,Permanent,0.8300000000000001,30-35
5781,0-2 years,F,Permanent,0.6900000000000001,26-30
5782,'+5 years,M,Permanent,0.8300000000000001,23-26
5783,0-2 years,F,Permanent,0.5,23-26
5784,0-2 years,M,Permanent,0.6900000000000001,23-26
5785,0-2 years,M,Permanent,0.6900000000000001,26-30
5786,'+5 years,M,Permanent,0.6900000000000001,23-26
5787,0-2 years,M,Non Permanent,0.55,26-30
5788,0-2 years,F,Permanent,0.7000000000000001,23-26
5789,0-2 years,M,Non Permanent,0.72,23-26
5790,0-2 years,M,Non Permanent,0.62,26-30
5791,'+5 years,M,Permanent,0.6900000000000001,23-26
5792,2-5 years,F,Permanent,0.8,23-26
5793,0-2 years,F,Non Permanent,0.76,23-26
5794,0-2 years,M,Permanent,0.72,23-26
5796,2-5 years,F,Permanent,0.8300000000000001,23-26
5797,'+5 years,M,Permanent,0.75,23-26
5798,0-2 years,F,Permanent,0.6,23-26
5799,0-2 years,M,Permanent,0.8300000000000001,23-26
5800,0-2 years,F,Permanent,0.47000000000000003,23-26
5801,0-2 years,M,Permanent,0.8300000000000001,23-26
5802,'+5 years,M,Permanent,0.66,23-26
5803,0-2 years,M,Permanent,0.8300000000000001,23-26
5804,2-5 years,F,Permanent,0.6900000000000001,23-26
5805,0-2 years,M,Permanent,0.6,23-26
5806,'+5 years,M,Permanent,0.76,23-26
5807,'+5 years,F,Permanent,0.66,26-30
5808,2-5 years,M,Permanent,0.52,23-26
5809,0-2 years,M,Permanent,0.28,30-35
5810,0-2 years,M,Non Permanent,0.77,23-26
5811,0-2 years,F,Permanent,0.63,23-26
5812,0-2 years,M,Permanent,0.68,23-26
5813,2-5 years,F,Permanent,0.8300000000000001,23-26
5814,0-2 years,M,Permanent,0.71,23-26
5815,0-2 years,F,Permanent,0.62,23-26
5816,0-2 years,M,Permanent,0.58,23-26
5817,0-2 years,F,Permanent,0.6900000000000001,26-30
5818,2-5 years,F,Permanent,0.76,26-30
5819,0-2 years,M,Permanent,0.55,23-26
5820,0-2 years,M,Permanent,0.59,23-26
5821,0-2 years,M,Permanent,0.63,23-26
5822,0-2 years,F,Permanent,0.66,23-26
5823,0-2 years,F,Permanent,0.49,30-35
5824,0-2 years,F,Non Permanent,0.64,23-26
5825,0-2 years,M,Non Permanent,0.6900000000000001,23-26
5826,0-2 years,M,Permanent,0.6,23-26
5827,0-2 years,M,Permanent,0.6,26-30
5828,0-2 years,M,Non Permanent,0.59,26-30
5829,0-2 years,M,Permanent,0.53,23-26
5830,0-2 years,M,Permanent,0.74,30-35
5831,0-2 years,M,Permanent,0.8300000000000001,26-30
5832,0-2 years,F,Permanent,0.76,23-26
5833,0-2 years,F,Permanent,0.72,23-26
5834,0-2 years,F,Permanent,0.64,30-35
5835,0-2 years,F,Permanent,0.76,23-26
5836,0-2 years,F,Permanent,0.48,23-26
5837,0-2 years,M,Non Permanent,0.8300000000000001,23-26
5838,0-2 years,M,Permanent,0.79,30-35
5839,0-2 years,M,Permanent,0.53,23-26
5840,2-5 years,F,Permanent,0.53,30-35
5841,0-2 years,M,Permanent,0.44,23-26
5842,0-2 years,F,Permanent,0.58,23-26
5843,0-2 years,M,Non Permanent,0.66,23-26
5844,0-2 years,F,Permanent,0.6900000000000001,30-35
5845,0-2 years,M,Non Permanent,0.41000000000000003,23-26
5846,0-2 years,M,Permanent,0.59,23-26
5847,0-2 years,F,Permanent,0.6900000000000001,23-26
5848,0-2 years,M,Permanent,0.77,23-26
5849,0-2 years,M,Permanent,0.6,23-26
5850,0-2 years,M,Non Permanent,0.68,26-30
5851,0-2 years,M,Permanent,0.55,23-26
5852,'+5 years,F,Permanent,0.66,23-26
5853,0-2 years,F,Permanent,0.65,23-26
5854,0-2 years,M,Permanent,0.76,23-26
5855,2-5 years,M,Permanent,0.63,23-26
5856,0-2 years,F,Permanent,0.58,23-26
5857,0-2 years,M,Permanent,0.53,23-26
5858,0-2 years,M,Permanent,0.8300000000000001,30-35
5859,2-5 years,M,Permanent,0.76,23-26
5860,0-2 years,M,Non Permanent,0.65,23-26
5861,2-5 years,M,Permanent,0.8300000000000001,26-30
5862,0-2 years,M,Non Permanent,0.5700000000000001,23-26
5863,0-2 years,M,Permanent,0.8300000000000001,23-26
5864,0-2 years,M,Non Permanent,0.76,23-26
5866,'+5 years,F,Permanent,0.58,26-30
5867,0-2 years,M,Permanent,0.72,30-35
5868,0-2 years,F,Permanent,0.47000000000000003,23-26
5869,0-2 years,F,Permanent,0.8300000000000001,30-35
5870,0-2 years,M,Permanent,0.76,30-35
5871,2-5 years,M,Permanent,0.76,23-26
5872,0-2 years,M,Permanent,0.6900000000000001,23-26
5873,0-2 years,M,Permanent,0.55,26-30
5874,0-2 years,M,Permanent,0.79,23-26
5875,0-2 years,M,Permanent,0.79,26-30
5876,0-2 years,M,Non Permanent,0.76,23-26
5877,'+5 years,M,Permanent,0.75,23-26
5878,0-2 years,M,Non Permanent,0.76,23-26
5879,0-2 years,M,Permanent,0.55,26-30
5880,0-2 years,M,Permanent,0.55,23-26
5881,0-2 years,F,Permanent,0.8300000000000001,23-26
5882,0-2 years,F,Permanent,0.73,23-26
5883,0-2 years,M,Permanent,0.64,26-30
5884,0-2 years,M,Permanent,0.68,23-26
5885,0-2 years,M,Permanent,0.72,30-35
5886,0-2 years,M,Non Permanent,0.66,23-26
5887,0-2 years,F,Permanent,0.74,26-30
5888,0-2 years,M,Permanent,0.71,26-30
5889,0-2 years,M,Permanent,0.8300000000000001,23-26
5890,0-2 years,M,Permanent,0.8300000000000001,23-26
5891,0-2 years,M,Permanent,0.66,23-26
5892,0-2 years,M,Non Permanent,0.91,23-26
5893,0-2 years,M,Non Permanent,0.6900000000000001,23-26
5894,0-2 years,M,Permanent,0.38,23-26
5895,0-2 years,M,Non Permanent,0.58,26-30
5896,2-5 years,M,Permanent,0.63,26-30
5897,0-2 years,M,Permanent,0.6900000000000001,23-26
5898,2-5 years,F,Permanent,0.91,23-26
5899,0-2 years,M,Permanent,0.6900000000000001,23-26
5900,0-2 years,F,Permanent,0.76,23-26
5901,'+5 years,F,Permanent,0.8300000000000001,23-26
5902,2-5 years,F,Permanent,0.55,23-26
5903,0-2 years,F,Permanent,0.8300000000000001,23-26
5904,0-2 years,F,Permanent,0.79,23-26
5905,0-2 years,F,Permanent,0.66,23-26
5906,0-2 years,F,Permanent,0.76,23-26
5907,0-2 years,M,Non Permanent,0.76,23-26
5908,0-2 years,F,Permanent,0.58,23-26
5909,0-2 years,M,Permanent,0.54,23-26
5910,0-2 years,M,Permanent,0.91,23-26
5911,0-2 years,M,Permanent,0.8300000000000001,26-30
5912,'+5 years,F,Permanent,0.71,30-35
5913,0-2 years,M,Permanent,0.6,23-26
5914,2-5 years,M,Permanent,0.6900000000000001,30-35
5915,0-2 years,M,Permanent,0.48,26-30
5916,'+5 years,M,Permanent,0.6900000000000001,30-35
5917,0-2 years,M,Permanent,0.72,26-30
5918,0-2 years,M,Permanent,0.53,23-26
5919,0-2 years,M,Permanent,0.43,23-26
5920,0-2 years,M,Permanent,0.63,23-26
5921,0-2 years,F,Permanent,0.6900000000000001,23-26
5922,'+5 years,F,Permanent,0.74,23-26
5923,'+5 years,M,Permanent,0.91,23-26
5924,0-2 years,F,Permanent,0.6900000000000001,26-30
5925,2-5 years,M,Permanent,0.63,23-26
5926,'+5 years,F,Permanent,0.63,23-26
5927,0-2 years,F,Non Permanent,0.91,23-26
5928,2-5 years,M,Permanent,0.64,23-26
5929,0-2 years,M,Permanent,0.64,30-35
5930,0-2 years,M,Permanent,0.61,23-26
5931,0-2 years,F,Permanent,0.6,23-26
5932,0-2 years,M,Permanent,0.6900000000000001,23-26
5933,0-2 years,M,Permanent,0.6900000000000001,23-26
5934,2-5 years,M,Permanent,0.8300000000000001,23-26
5935,0-2 years,M,Permanent,0.71,23-26
5936,0-2 years,F,Permanent,0.74,23-26
5937,2-5 years,F,Permanent,0.58,23-26
5938,0-2 years,F,Permanent,0.6,23-26
5939,0-2 years,M,Non Permanent,0.6,23-26
5940,0-2 years,F,Permanent,0.8300000000000001,23-26
5941,0-2 years,M,Non Permanent,0.91,23-26
5942,0-2 years,F,Permanent,0.6900000000000001,23-26
5943,2-5 years,M,Permanent,0.59,23-26
5944,0-2 years,F,Permanent,0.66,26-30
5945,0-2 years,M,Non Permanent,0.91,23-26
5946,0-2 years,M,Permanent,0.8300000000000001,26-30
5947,0-2 years,M,Permanent,0.76,26-30
5948,0-2 years,M,Permanent,0.91,23-26
5949,0-2 years,F,Permanent,0.76,23-26
5950,0-2 years,M,Non Permanent,0.72,23-26
5951,0-2 years,M,Permanent,0.78,23-26
5952,0-2 years,M,Permanent,0.6900000000000001,23-26
5953,'+5 years,F,Permanent,0.43,23-26
5954,0-2 years,M,Permanent,0.4,23-26
5955,0-2 years,M,Permanent,0.77,30-35
5956,'+5 years,F,Permanent,0.76,30-35
5957,2-5 years,M,Permanent,0.68,23-26
5958,0-2 years,F,Permanent,0.76,23-26
5959,0-2 years,F,Permanent,0.74,23-26
5960,0-2 years,M,Permanent,0.74,23-26
5961,2-5 years,M,Permanent,0.8300000000000001,26-30
5962,0-2 years,M,Permanent,0.6900000000000001,23-26
5963,0-2 years,M,Non Permanent,0.79,26-30
5964,'+5 years,F,Permanent,0.6,23-26
5965,0-2 years,F,Permanent,0.77,23-26
5966,0-2 years,M,Permanent,0.8300000000000001,23-26
5967,2-5 years,F,Permanent,0.38,30-35
5968,0-2 years,F,Permanent,0.3,23-26
5969,0-2 years,M,Permanent,0.76,23-26
5970,2-5 years,F,Permanent,0.72,26-30
5971,0-2 years,M,Non Permanent,0.74,26-30
5972,0-2 years,F,Permanent,0.79,26-30
5973,2-5 years,F,Permanent,0.75,23-26
5974,0-2 years,M,Permanent,0.74,23-26
5975,0-2 years,M,Permanent,0.41000000000000003,23-26
5976,0-2 years,F,Permanent,0.59,23-26
5977,0-2 years,M,Permanent,0.62,23-26
5978,0-2 years,M,Permanent,0.76,26-30
5979,'+5 years,M,Permanent,0.6900000000000001,26-30
5980,0-2 years,F,Permanent,0.6900000000000001,23-26
5981,0-2 years,M,Permanent,0.76,23-26
5982,0-2 years,F,Permanent,0.77,26-30
5983,0-2 years,M,Permanent,0.73,23-26
5984,0-2 years,M,Non Permanent,0.51,23-26
5985,0-2 years,M,Permanent,0.49,26-30
5986,'+5 years,M,Permanent,0.8300000000000001,23-26
5987,0-2 years,M,Permanent,0.6900000000000001,23-26
5988,2-5 years,M,Permanent,0.72,23-26
5989,'+5 years,F,Permanent,0.78,30-35
5990,'+5 years,F,Permanent,0.6,30-35
5991,0-2 years,M,Permanent,0.71,23-26
5992,0-2 years,M,Permanent,0.71,23-26
5993,0-2 years,M,Permanent,0.5,26-30
5994,0-2 years,M,Permanent,0.8300000000000001,26-30
5995,0-2 years,M,Permanent,0.6900000000000001,23-26
5996,0-2 years,M,Permanent,0.71,23-26
5997,0-2 years,F,Non Permanent,0.6,26-30
5998,2-5 years,F,Permanent,0.43,23-26
5999,0-2 years,M,Permanent,0.33,23-26
6000,0-2 years,F,Permanent,0.45,23-26
6001,0-2 years,M,Permanent,0.79,26-30
6002,0-2 years,F,Non Permanent,0.72,23-26
6003,'+5 years,M,Permanent,0.73,23-26
6004,0-2 years,M,Permanent,0.6900000000000001,23-26
6005,0-2 years,M,Non Permanent,0.48,26-30
6006,2-5 years,F,Permanent,0.66,26-30
6007,0-2 years,M,Permanent,0.45,23-26
6008,'+5 years,M,Permanent,0.66,23-26
6009,0-2 years,F,Permanent,0.63,23-26
6010,0-2 years,M,Non Permanent,0.8300000000000001,23-26
6011,0-2 years,F,Permanent,0.52,30-35
6012,'+5 years,M,Permanent,0.74,30-35
6013,0-2 years,F,Permanent,0.68,23-26
6014,2-5 years,F,Permanent,0.68,23-26
6015,2-5 years,F,Permanent,0.66,23-26
6016,0-2 years,M,Permanent,0.55,23-26
6017,0-2 years,M,Non Permanent,0.35000000000000003,23-26
6018,2-5 years,F,Permanent,0.63,26-30
6019,0-2 years,M,Permanent,0.6,23-26
6020,0-2 years,M,Non Permanent,0.6900000000000001,23-26
6021,0-2 years,M,Permanent,0.62,30-35
6022,0-2 years,M,Permanent,0.28,23-26
6023,0-2 years,M,Non Permanent,0.8,26-30
6024,0-2 years,F,Permanent,0.72,23-26
6025,0-2 years,F,Permanent,0.68,23-26
6026,0-2 years,M,Permanent,0.76,23-26
6027,0-2 years,M,Permanent,0.61,26-30
6028,0-2 years,M,Permanent,0.8300000000000001,26-30
6029,2-5 years,F,Permanent,0.6,23-26
6030,0-2 years,F,Permanent,0.6,26-30
6031,0-2 years,F,Permanent,0.76,23-26
6032,0-2 years,F,Permanent,0.66,23-26
6033,0-2 years,F,Permanent,0.76,26-30
6034,'+5 years,M,Permanent,0.64,30-35
6035,0-2 years,M,Permanent,0.76,23-26
6036,2-5 years,F,Permanent,0.76,23-26
6037,'+5 years,M,Permanent,0.72,30-35
6038,0-2 years,M,Non Permanent,0.76,23-26
6039,'+5 years,M,Permanent,0.6900000000000001,26-30
6040,0-2 years,F,Permanent,0.68,23-26
6041,2-5 years,M,Permanent,0.54,23-26
6042,0-2 years,M,Permanent,0.61,23-26
6043,0-2 years,M,Permanent,0.72,23-26
6044,0-2 years,M,Non Permanent,0.54,23-26
6045,0-2 years,M,Permanent,0.6,23-26
6046,0-2 years,M,Permanent,0.8300000000000001,26-30
6047,0-2 years,M,Permanent,0.76,23-26
6048,2-5 years,M,Permanent,0.76,23-26
6049,0-2 years,M,Permanent,0.43,23-26
6050,0-2 years,M,Non Permanent,0.6,23-26
6051,'+5 years,M,Permanent,0.6900000000000001,23-26
6052,0-2 years,F,Permanent,0.8300000000000001,26-30
6053,2-5 years,M,Permanent,0.6900000000000001,30-35
6054,0-2 years,M,Permanent,0.34,30-35
6055,0-2 years,M,Permanent,0.51,23-26
6056,0-2 years,F,Permanent,0.63,26-30
6057,2-5 years,F,Permanent,0.76,26-30
6058,0-2 years,M,Permanent,0.68,23-26
6059,0-2 years,M,Permanent,0.55,23-26
6060,0-2 years,M,Permanent,0.55,30-35
6061,0-2 years,M,Permanent,0.66,26-30
6062,0-2 years,M,Permanent,0.6,23-26
6063,'+5 years,M,Permanent,0.8300000000000001,30-35
6064,2-5 years,M,Permanent,0.6,23-26
6065,0-2 years,M,Permanent,0.53,23-26
6066,0-2 years,F,Permanent,0.75,23-26
6067,0-2 years,M,Permanent,0.77,23-26
6068,0-2 years,M,Permanent,0.53,23-26
6069,0-2 years,M,Permanent,0.6,23-26
6070,0-2 years,M,Non Permanent,0.72,23-26
6071,0-2 years,M,Permanent,0.47000000000000003,23-26
6072,2-5 years,M,Permanent,0.73,30-35
6073,0-2 years,M,Permanent,0.71,23-26
6074,0-2 years,F,Permanent,0.91,23-26
6075,0-2 years,F,Permanent,0.8300000000000001,23-26
6076,2-5 years,F,Permanent,0.91,23-26
6077,2-5 years,M,Permanent,0.78,23-26
6078,0-2 years,M,Non Permanent,0.91,23-26
6079,0-2 years,F,Permanent,0.55,23-26
6080,2-5 years,M,Permanent,0.55,26-30
6082,2-5 years,F,Permanent,0.8300000000000001,30-35
6083,'+5 years,M,Permanent,0.63,23-26
6084,0-2 years,M,Non Permanent,0.6900000000000001,26-30
6085,0-2 years,M,Non Permanent,0.71,26-30
6086,0-2 years,M,Permanent,0.64,23-26
6087,0-2 years,M,Permanent,0.45,23-26
6088,0-2 years,F,Permanent,0.5700000000000001,23-26
6089,2-5 years,F,Permanent,0.8,23-26
6090,0-2 years,M,Permanent,0.59,26-30
6091,0-2 years,M,Permanent,0.72,23-26
6092,0-2 years,M,Permanent,0.54,23-26
6093,'+5 years,M,Permanent,0.6900000000000001,30-35
6094,'+5 years,M,Permanent,0.53,30-35
6095,0-2 years,M,Permanent,0.91,30-35
6096,0-2 years,M,Permanent,0.6900000000000001,23-26
6097,'+5 years,F,Permanent,0.6900000000000001,26-30
6098,0-2 years,M,Permanent,0.77,26-30
6099,0-2 years,F,Permanent,0.91,23-26
6100,0-2 years,M,Non Permanent,0.76,23-26
6101,0-2 years,M,Permanent,0.55,23-26
6102,0-2 years,F,Non Permanent,0.72,23-26
6103,0-2 years,M,Non Permanent,0.71,23-26
6104,0-2 years,M,Non Permanent,0.58,23-26
6105,0-2 years,M,Permanent,0.6900000000000001,23-26
6106,0-2 years,M,Permanent,0.76,23-26
6107,0-2 years,F,Permanent,0.71,23-26
6108,0-2 years,F,Permanent,0.6900000000000001,23-26
6109,0-2 years,F,Permanent,0.76,23-26
6110,0-2 years,F,Permanent,0.59,30-35
6112,0-2 years,F,Permanent,0.63,23-26
6113,0-2 years,F,Permanent,0.77,23-26
6114,0-2 years,F,Permanent,0.68,23-26
6115,0-2 years,M,Permanent,0.3,23-26
6116,0-2 years,F,Permanent,0.76,23-26
6117,0-2 years,M,Non Permanent,0.41000000000000003,23-26
6118,0-2 years,F,Permanent,0.76,23-26
6119,0-2 years,M,Non Permanent,0.74,23-26
6120,0-2 years,M,Permanent,0.91,23-26
6121,0-2 years,M,Permanent,0.91,23-26
6122,'+5 years,F,Permanent,0.44,26-30
6124,'+5 years,M,Permanent,0.6900000000000001,23-26
6125,0-2 years,M,Permanent,0.91,23-26
6126,0-2 years,M,Permanent,0.66,23-26
6127,2-5 years,F,Permanent,0.91,23-26
6128,0-2 years,M,Permanent,0.6900000000000001,26-30
6129,0-2 years,F,Permanent,0.72,26-30
6130,0-2 years,M,Permanent,0.72,30-35
6131,0-2 years,F,Permanent,0.58,23-26
6132,0-2 years,M,Permanent,0.28,23-26
6133,0-2 years,M,Non Permanent,0.8300000000000001,26-30
6134,'+5 years,M,Permanent,0.8300000000000001,23-26
6135,0-2 years,M,Permanent,0.77,23-26
6136,0-2 years,M,Permanent,0.78,23-26
6137,0-2 years,M,Non Permanent,0.6900000000000001,23-26
6138,0-2 years,M,Non Permanent,0.91,23-26
6139,0-2 years,F,Permanent,0.8300000000000001,23-26
6140,0-2 years,M,Non Permanent,0.45,23-26
6141,0-2 years,F,Permanent,0.8300000000000001,23-26
6142,0-2 years,M,Permanent,0.44,23-26
6143,0-2 years,F,Permanent,0.45,23-26
6144,2-5 years,M,Permanent,0.63,23-26
6145,0-2 years,M,Non Permanent,0.52,23-26
6146,0-2 years,F,Permanent,0.77,23-26
6147,0-2 years,M,Permanent,0.39,23-26
6148,0-2 years,M,Permanent,0.8300000000000001,23-26
6149,0-2 years,M,Non Permanent,0.63,23-26
6150,0-2 years,F,Permanent,0.59,23-26
6151,0-2 years,M,Non Permanent,0.8300000000000001,26-30
6152,0-2 years,M,Non Permanent,0.38,26-30
6153,0-2 years,F,Permanent,0.59,23-26
6154,'+5 years,M,Permanent,0.8300000000000001,23-26
6155,0-2 years,F,Permanent,0.8300000000000001,26-30
6156,0-2 years,M,Permanent,0.49,26-30
6157,2-5 years,F,Permanent,0.8300000000000001,23-26
6159,0-2 years,F,Permanent,0.8300000000000001,23-26
6160,2-5 years,M,Permanent,0.8300000000000001,26-30
6161,0-2 years,M,Permanent,0.73,23-26
6162,0-2 years,F,Permanent,0.91,23-26
6163,'+5 years,M,Permanent,0.74,23-26
6164,0-2 years,F,Permanent,0.8300000000000001,23-26
6165,0-2 years,M,Permanent,0.8300000000000001,23-26
6166,0-2 years,M,Non Permanent,0.6900000000000001,23-26
6167,0-2 years,M,Permanent,0.51,23-26
6168,0-2 years,F,Permanent,0.77,23-26
6169,2-5 years,F,Permanent,0.68,26-30
6170,0-2 years,M,Non Permanent,0.6900000000000001,23-26
6171,0-2 years,M,Permanent,0.74,23-26
6172,2-5 years,M,Permanent,0.76,23-26
6173,0-2 years,F,Permanent,0.64,23-26
6174,0-2 years,M,Permanent,0.76,23-26
6175,0-2 years,M,Permanent,0.8200000000000001,23-26
6176,2-5 years,F,Permanent,0.8300000000000001,23-26
6177,0-2 years,F,Permanent,0.52,26-30
6178,0-2 years,F,Permanent,0.76,23-26
6179,0-2 years,M,Permanent,0.66,23-26
6180,0-2 years,F,Permanent,0.8,23-26
6181,0-2 years,M,Permanent,0.76,23-26
6182,0-2 years,M,Permanent,0.76,26-30
6183,'+5 years,M,Permanent,0.54,23-26
6184,0-2 years,F,Permanent,0.8300000000000001,26-30
6185,0-2 years,M,Permanent,0.74,30-35
6186,2-5 years,F,Permanent,0.63,30-35
6187,0-2 years,F,Permanent,0.56,23-26
6188,0-2 years,M,Permanent,0.79,23-26
6189,0-2 years,M,Permanent,0.76,23-26
6190,0-2 years,M,Permanent,0.74,23-26
6191,0-2 years,F,Permanent,0.72,30-35
6192,0-2 years,M,Non Permanent,0.76,23-26
6193,'+5 years,F,Permanent,0.76,30-35
6194,2-5 years,F,Permanent,0.64,23-26
6195,0-2 years,F,Non Permanent,0.72,23-26
6196,0-2 years,M,Non Permanent,0.6900000000000001,23-26
6197,0-2 years,M,Permanent,0.76,23-26
6198,0-2 years,F,Permanent,0.76,23-26
6199,0-2 years,M,Permanent,0.6900000000000001,23-26
6200,2-5 years,M,Permanent,0.6900000000000001,30-35
6201,0-2 years,M,Permanent,0.66,23-26
6202,0-2 years,F,Permanent,0.68,23-26
6203,2-5 years,M,Permanent,0.39,23-26
6204,0-2 years,M,Permanent,0.66,23-26
6205,0-2 years,M,Permanent,0.6900000000000001,26-30
6206,0-2 years,F,Permanent,0.8300000000000001,23-26
6207,0-2 years,M,Permanent,0.6900000000000001,30-35
6208,0-2 years,F,Permanent,0.38,23-26
6209,0-2 years,M,Permanent,0.66,23-26
6210,0-2 years,F,Permanent,0.79,23-26
